S-2020APXX-2020-03-17T14:21:12-DFOT-2K_IMG1.fits 95.53537303464731 82.35281437974491 R 	 astrometry successful
S-2020APXX-2020-03-17T14:21:37-DFOT-2K_IMG1.fits 95.53454930077856 82.35276361426499 R 	 astrometry successful
S-2020APXX-2020-03-17T14:22:02-DFOT-2K_IMG1.fits 95.53404053884636 82.3527105439252 R 	 astrometry successful
S-2020APXX-2020-03-17T14:22:27-DFOT-2K_IMG1.fits 95.533344877394 82.35268610266563 R 	 astrometry successful
S-2020APXX-2020-03-17T14:22:52-DFOT-2K_IMG1.fits 95.5327445204721 82.3526723229475 R 	 astrometry successful
S-2020APXX-2020-03-17T14:23:16-DFOT-2K_IMG1.fits 95.53200734044778 82.35267222875244 R 	 astrometry successful
S-2020APXX-2020-03-17T14:23:41-DFOT-2K_IMG1.fits 95.53143000961195 82.3526433359007 R 	 astrometry successful
S-2020APXX-2020-03-17T14:24:06-DFOT-2K_IMG1.fits 95.53112269287635 82.3526021368065 R 	 astrometry successful
S-2020APXX-2020-03-17T14:51:29-DFOT-2K_IMG1.fits 95.56361274039007 82.35036639916311 R 	 astrometry successful
S-2020APXX-2020-03-17T14:51:54-DFOT-2K_IMG1.fits 95.56302472986081 82.35032381049676 R 	 astrometry successful
S-2020APXX-2020-03-17T14:52:19-DFOT-2K_IMG1.fits 95.56208842113467 82.35032403054183 R 	 astrometry successful
S-2020APXX-2020-03-17T14:52:43-DFOT-2K_IMG1.fits 95.56180036754964 82.3502574350886 R 	 astrometry successful
S-2020APXX-2020-03-17T14:53:08-DFOT-2K_IMG1.fits 95.56109388589684 82.35021352090376 R 	 astrometry successful
S-2020APXX-2020-03-17T14:53:33-DFOT-2K_IMG1.fits 95.56002920898361 82.35018099714348 R 	 astrometry successful
S-2020APXX-2020-03-17T14:53:58-DFOT-2K_IMG1.fits 95.55971282254836 82.35016394594514 R 	 astrometry successful
S-2020APXX-2020-03-17T14:54:23-DFOT-2K_IMG1.fits 95.55920538346679 82.35010925157066 R 	 astrometry successful
S-2020APXX-2020-03-17T14:54:48-DFOT-2K_IMG1.fits 95.55862710443871 82.35003864466758 R 	 astrometry successful
S-2020APXX-2020-03-17T14:55:13-DFOT-2K_IMG1.fits 95.55814626169891 82.34999789072337 R 	 astrometry successful
S-2020APXX-2020-03-17T14:55:38-DFOT-2K_IMG1.fits 95.55734351580537 82.34997521069354 R 	 astrometry successful
S-2020APXX-2020-03-17T14:56:03-DFOT-2K_IMG1.fits 95.55666149473129 82.34994380355147 R 	 astrometry successful
S-2020APXX-2020-03-17T14:43:59-DFOT-2K_IMG1.fits 95.57517596357201 82.35117196555814 R 	 astrometry successful
S-2020APXX-2020-03-17T14:44:24-DFOT-2K_IMG1.fits 95.57434105930446 82.35112457192169 R 	 astrometry successful
S-2020APXX-2020-03-17T14:44:49-DFOT-2K_IMG1.fits 95.57372519166265 82.35106989320164 R 	 astrometry successful
S-2020APXX-2020-03-17T14:45:14-DFOT-2K_IMG1.fits 95.5729544889987 82.35103533706369 R 	 astrometry successful
S-2020APXX-2020-03-17T14:45:39-DFOT-2K_IMG1.fits 95.57250200858047 82.350986831856 R 	 astrometry successful
S-2020APXX-2020-03-17T14:46:04-DFOT-2K_IMG1.fits 95.5716493756983 82.35094077210854 R 	 astrometry successful
S-2020APXX-2020-03-17T14:46:28-DFOT-2K_IMG1.fits 95.57115350674303 82.35088953931607 R 	 astrometry successful
S-2020APXX-2020-03-17T14:48:59-DFOT-2K_IMG1.fits 95.56740563559956 82.35066048265989 R 	 astrometry successful
S-2020APXX-2020-03-17T14:49:24-DFOT-2K_IMG1.fits 95.56631232953278 82.35057332329743 R 	 astrometry successful
S-2020APXX-2020-03-17T14:49:49-DFOT-2K_IMG1.fits 95.56601283601398 82.35053963822429 R 	 astrometry successful
S-2020APXX-2020-03-17T14:50:14-DFOT-2K_IMG1.fits 95.56538570895198 82.3505089902222 R 	 astrometry successful
S-2020APXX-2020-03-17T14:50:39-DFOT-2K_IMG1.fits 95.56500722591657 82.35042821814834 R 	 astrometry successful
S-2020APXX-2020-03-17T14:51:04-DFOT-2K_IMG1.fits 95.56411466502749 82.35045721262459 R 	 astrometry successful
S-2020APXX-2020-03-17T23:00:42-DFOT-2K_IMG1.fits 267.8747697232804 9.65803893126101 R 	 astrometry successful
S-2020APXX-2020-03-17T23:04:47-DFOT-2K_IMG1.fits 267.874677308435 9.658146001744724 R 	 astrometry successful
S-2020APXX-2020-03-17T23:08:52-DFOT-2K_IMG1.fits 267.87453039184186 9.65823054804672 R 	 astrometry successful
S-2020APXX-2020-03-17T23:12:57-DFOT-2K_IMG1.fits 267.8742636354628 9.658298414024978 R 	 astrometry successful
S-2020APXX-2020-03-17T23:17:02-DFOT-2K_IMG1.fits 267.8738634777124 9.658395217335983 R 	 astrometry successful
S-2020APXX-2020-03-17T23:21:07-DFOT-2K_IMG1.fits 267.8736416187798 9.658451489650806 R 	 astrometry successful
S-2020APXX-2020-03-17T23:25:12-DFOT-2K_IMG1.fits 267.8734668690972 9.65846424565087 R 	 astrometry successful
S-2020APXX-2020-03-17T23:29:17-DFOT-2K_IMG1.fits 267.8734007182018 9.65850082345034 R 	 astrometry successful
S-2020APXX-2020-03-17T23:33:22-DFOT-2K_IMG1.fits 267.8732210293624 9.658535207450452 R 	 astrometry successful
S-2020APXX-2020-03-17T23:42:32-DFOT-2K_IMG1.fits 267.8725280550417 9.658730265927474 R 	 astrometry successful
S-2020APXX-2020-03-17T23:46:37-DFOT-2K_IMG1.fits 267.87227474188893 9.658795433281014 R 	 astrometry successful
S-2020APXX-2020-03-17T23:50:42-DFOT-2K_IMG1.fits 267.87208546912177 9.658861508399347 R 	 astrometry successful
S-2020APXX-2020-03-17T23:54:47-DFOT-2K_IMG1.fits 267.87197452044506 9.65893811360664 R 	 astrometry successful
S-2020APXX-2020-03-17T15:23:21-DFOT-2K_IMG1.fits 129.9043709847724 18.946830509227986 R 	 astrometry successful
S-2020APXX-2020-03-17T15:22:01-DFOT-2K_IMG1.fits 129.9044654219435 18.946926976641443 R 	 astrometry successful
S-2020APXX-2020-03-17T15:22:11-DFOT-2K_IMG1.fits 129.9044541787408 18.94699701700136 R 	 astrometry successful
S-2020APXX-2020-03-17T15:22:31-DFOT-2K_IMG1.fits 129.9044793073075 18.946835826315283 R 	 astrometry successful
S-2020APXX-2020-03-17T15:22:21-DFOT-2K_IMG1.fits 129.90446515635023 18.94688907102431 R 	 astrometry successful
S-2020APXX-2020-03-17T15:22:41-DFOT-2K_IMG1.fits 129.90453846874786 18.94682609532697 R 	 astrometry successful
S-2020APXX-2020-03-17T15:22:51-DFOT-2K_IMG1.fits 129.90447548346518 18.946822296781033 R 	 astrometry successful
S-2020APXX-2020-03-17T15:23:01-DFOT-2K_IMG1.fits 129.9043770814541 18.94688753259669 R 	 astrometry successful
S-2020APXX-2020-03-17T15:23:11-DFOT-2K_IMG1.fits 129.90438701061484 18.946804015459286 R 	 astrometry successful
S-2020APXX-2020-03-17T15:33:54-DFOT-2K_IMG1.fits 129.90435983516394 18.947143849206817 R 	 astrometry successful
S-2020APXX-2020-03-17T15:34:13-DFOT-2K_IMG1.fits 129.90441147886924 18.947189267755206 R 	 astrometry successful
S-2020APXX-2020-03-17T15:35:49-DFOT-2K_IMG1.fits 129.90467890288102 18.94723726717364 R 	 astrometry successful
S-2020APXX-2020-03-17T15:36:19-DFOT-2K_IMG1.fits 129.90466792103962 18.94722505130002 R 	 astrometry successful
S-2020APXX-2020-03-17T15:32:05-DFOT-2K_IMG1.fits 129.90445328961798 18.947005147751167 R 	 astrometry successful
S-2020APXX-2020-03-17T15:32:15-DFOT-2K_IMG1.fits 129.90450403847748 18.946998869317913 R 	 astrometry successful
S-2020APXX-2020-03-17T15:33:14-DFOT-2K_IMG1.fits 129.90440261486384 18.947163221453955 R 	 astrometry successful
S-2020APXX-2020-03-17T15:32:25-DFOT-2K_IMG1.fits 129.90448887108306 18.947085305061456 R 	 astrometry successful
S-2020APXX-2020-03-17T15:32:35-DFOT-2K_IMG1.fits 129.90452221563788 18.947084407284486 R 	 astrometry successful
S-2020APXX-2020-03-17T15:32:44-DFOT-2K_IMG1.fits 129.90442753141448 18.94705259067222 R 	 astrometry successful
S-2020APXX-2020-03-17T15:32:54-DFOT-2K_IMG1.fits 129.90440551409208 18.947094271372453 R 	 astrometry successful
S-2020APXX-2020-03-17T15:33:04-DFOT-2K_IMG1.fits 129.90440902676235 18.947028131924124 R 	 astrometry successful
S-2020APXX-2020-03-17T15:33:24-DFOT-2K_IMG1.fits 129.90434553680117 18.947174522287234 R 	 astrometry successful
S-2020APXX-2020-03-17T15:33:34-DFOT-2K_IMG1.fits 129.90439779409473 18.94716152412782 R 	 astrometry successful
S-2020APXX-2020-03-17T15:33:44-DFOT-2K_IMG1.fits 129.90434161967315 18.947154954928028 R 	 astrometry successful
S-2020APXX-2020-03-17T15:34:04-DFOT-2K_IMG1.fits 129.9043750618705 18.947187777729326 R 	 astrometry successful
S-2020APXX-2020-03-17T15:35:39-DFOT-2K_IMG1.fits 129.9046736035432 18.947233246960334 R 	 astrometry successful
S-2020APXX-2020-03-17T15:35:59-DFOT-2K_IMG1.fits 129.90466598991637 18.9472561641115 R 	 astrometry successful
S-2020APXX-2020-03-17T15:36:09-DFOT-2K_IMG1.fits 129.90469051549525 18.94722747621834 R 	 astrometry successful
S-2020APXX-2020-03-17T15:36:29-DFOT-2K_IMG1.fits 129.90471304740902 18.947277784284363 R 	 astrometry successful
S-2020APXX-2020-03-17T15:36:39-DFOT-2K_IMG1.fits 129.90472372905387 18.947241760081386 R 	 astrometry successful
S-2020APXX-2020-03-17T15:45:08-DFOT-2K_IMG1.fits 129.90499783825595 18.947412167847375 R 	 astrometry successful
S-2020APXX-2020-03-17T15:45:18-DFOT-2K_IMG1.fits 129.90496221189392 18.94736009073213 R 	 astrometry successful
S-2020APXX-2020-03-17T15:45:28-DFOT-2K_IMG1.fits 129.90485411684296 18.947360830272828 R 	 astrometry successful
S-2020APXX-2020-03-17T15:45:38-DFOT-2K_IMG1.fits 129.90494471389908 18.947448235519694 R 	 astrometry successful
S-2020APXX-2020-03-17T15:45:48-DFOT-2K_IMG1.fits 129.90490895982285 18.947326719905593 R 	 astrometry successful
S-2020APXX-2020-03-17T15:45:58-DFOT-2K_IMG1.fits 129.9048798987059 18.947343331149366 R 	 astrometry successful
S-2020APXX-2020-03-17T15:46:07-DFOT-2K_IMG1.fits 129.9048799954982 18.947380060583203 R 	 astrometry successful
S-2020APXX-2020-03-17T15:46:17-DFOT-2K_IMG1.fits 129.90481072071415 18.94737034845767 R 	 astrometry successful
S-2020APXX-2020-03-17T15:46:27-DFOT-2K_IMG1.fits 129.9048193658727 18.947288383558227 R 	 astrometry successful
S-2020APXX-2020-03-17T15:46:37-DFOT-2K_IMG1.fits 129.9048492006123 18.947323222818326 R 	 astrometry successful
S-2020APXX-2020-03-17T15:46:47-DFOT-2K_IMG1.fits 129.90489009935325 18.947363570022294 R 	 astrometry successful
S-2020APXX-2020-03-17T15:46:57-DFOT-2K_IMG1.fits 129.90485862912968 18.947371363203352 R 	 astrometry successful
S-2020APXX-2020-03-17T15:47:07-DFOT-2K_IMG1.fits 129.90489305156834 18.94737553258189 R 	 astrometry successful
S-2020APXX-2020-03-17T15:47:17-DFOT-2K_IMG1.fits 129.9047972977534 18.947352166310132 R 	 astrometry successful
S-2020APXX-2020-03-17T15:47:27-DFOT-2K_IMG1.fits 129.90483462299056 18.947343341920057 R 	 astrometry successful
S-2020APXX-2020-03-17T15:47:36-DFOT-2K_IMG1.fits 129.90489804982076 18.947336372908904 R 	 astrometry successful
S-2020APXX-2020-03-17T15:48:58-DFOT-2K_IMG1.fits 129.90471860791362 18.947303604714058 R 	 astrometry successful
S-2020APXX-2020-03-17T15:49:08-DFOT-2K_IMG1.fits 129.90466119427813 18.947236365150925 R 	 astrometry successful
S-2020APXX-2020-03-17T15:49:18-DFOT-2K_IMG1.fits 129.90455250335683 18.94726797747955 R 	 astrometry successful
S-2020APXX-2020-03-17T15:49:28-DFOT-2K_IMG1.fits 129.90454703015857 18.947291102987702 R 	 astrometry successful
S-2020APXX-2020-03-17T15:49:38-DFOT-2K_IMG1.fits 129.90455217822702 18.94726207648218 R 	 astrometry successful
S-2020APXX-2020-03-17T15:49:48-DFOT-2K_IMG1.fits 129.90452127032077 18.947236818020354 R 	 astrometry successful
S-2020APXX-2020-03-17T15:49:58-DFOT-2K_IMG1.fits 129.90448404174327 18.94723034863187 R 	 astrometry successful
S-2020APXX-2020-03-17T15:50:08-DFOT-2K_IMG1.fits 129.90445051753252 18.94727053874841 R 	 astrometry successful
S-2020APXX-2020-03-17T15:50:18-DFOT-2K_IMG1.fits 129.90445537690368 18.947234332771142 R 	 astrometry successful
S-2020APXX-2020-03-17T15:58:41-DFOT-2K_IMG1.fits 129.9038866712221 18.94703613287388 R 	 astrometry successful
S-2020APXX-2020-03-17T15:58:51-DFOT-2K_IMG1.fits 129.90396885823148 18.94699067726219 R 	 astrometry successful
S-2020APXX-2020-03-17T15:59:01-DFOT-2K_IMG1.fits 129.9039699456666 18.947028796087434 R 	 astrometry successful
S-2020APXX-2020-03-17T15:59:11-DFOT-2K_IMG1.fits 129.9040285271994 18.947000477626055 R 	 astrometry successful
S-2020APXX-2020-03-17T15:59:20-DFOT-2K_IMG1.fits 129.90395750432572 18.94704331268387 R 	 astrometry successful
S-2020APXX-2020-03-17T15:59:30-DFOT-2K_IMG1.fits 129.90396648562196 18.9470257490332 R 	 astrometry successful
S-2020APXX-2020-03-17T15:59:40-DFOT-2K_IMG1.fits 129.9038240303625 18.94696424526346 R 	 astrometry successful
S-2020APXX-2020-03-17T15:59:50-DFOT-2K_IMG1.fits 129.9039477488955 18.947008733413682 R 	 astrometry successful
S-2020APXX-2020-03-17T16:00:00-DFOT-2K_IMG1.fits 129.9039113769812 18.94700187573157 R 	 astrometry successful
S-2020APXX-2020-03-17T16:00:10-DFOT-2K_IMG1.fits 129.9039131600424 18.94694282447717 R 	 astrometry successful
S-2020APXX-2020-03-17T16:00:20-DFOT-2K_IMG1.fits 129.90390059143417 18.94705375075383 R 	 astrometry successful
S-2020APXX-2020-03-17T16:00:30-DFOT-2K_IMG1.fits 129.90391827246438 18.9470243622758 R 	 astrometry successful
S-2020APXX-2020-03-17T16:00:40-DFOT-2K_IMG1.fits 129.90388184927764 18.947002742251303 R 	 astrometry successful
S-2020APXX-2020-03-17T16:00:49-DFOT-2K_IMG1.fits 129.90388538342052 18.94695584872961 R 	 astrometry successful
S-2020APXX-2020-03-17T16:02:08-DFOT-2K_IMG1.fits 129.90372154077872 18.947040157453607 R 	 astrometry successful
S-2020APXX-2020-03-17T16:02:17-DFOT-2K_IMG1.fits 129.9036336917252 18.94706352365187 R 	 astrometry successful
S-2020APXX-2020-03-17T16:02:27-DFOT-2K_IMG1.fits 129.90352249521575 18.946972646857127 R 	 astrometry successful
S-2020APXX-2020-03-17T16:02:37-DFOT-2K_IMG1.fits 129.90354928220634 18.94704527436738 R 	 astrometry successful
S-2020APXX-2020-03-17T16:02:47-DFOT-2K_IMG1.fits 129.90349792038054 18.947095505758575 R 	 astrometry successful
S-2020APXX-2020-03-17T16:02:57-DFOT-2K_IMG1.fits 129.90351980048953 18.947028641202234 R 	 astrometry successful
S-2020APXX-2020-03-17T16:03:07-DFOT-2K_IMG1.fits 129.90349470054352 18.947020813713788 R 	 astrometry successful
S-2020APXX-2020-03-17T16:03:17-DFOT-2K_IMG1.fits 129.9034654037046 18.94705945102076 R 	 astrometry successful
S-2020APXX-2020-03-17T16:03:27-DFOT-2K_IMG1.fits 129.90350220235263 18.947059140403603 R 	 astrometry successful
S-2020APXX-2020-03-17T16:03:37-DFOT-2K_IMG1.fits 129.9035504857109 18.94701277241411 R 	 astrometry successful
S-2020APXX-2020-03-17T16:03:46-DFOT-2K_IMG1.fits 129.90343402364402 18.947020203435226 R 	 astrometry successful
S-2020APXX-2020-03-17T16:03:56-DFOT-2K_IMG1.fits 129.90345966323935 18.947035194462025 R 	 astrometry successful
S-2020APXX-2020-03-17T16:13:43-DFOT-2K_IMG1.fits 129.90116168665426 18.94629848147466 R 	 astrometry successful
S-2020APXX-2020-03-17T16:13:53-DFOT-2K_IMG1.fits 129.90119163602162 18.9462265234707 R 	 astrometry successful
S-2020APXX-2020-03-17T16:14:03-DFOT-2K_IMG1.fits 129.90117567341358 18.94627404758056 R 	 astrometry successful
S-2020APXX-2020-03-17T16:14:12-DFOT-2K_IMG1.fits 129.9011631660404 18.946276289321172 R 	 astrometry successful
S-2020APXX-2020-03-17T16:15:37-DFOT-2K_IMG1.fits 129.901063422996 18.9460987038373 R 	 astrometry successful
S-2020APXX-2020-03-17T16:15:47-DFOT-2K_IMG1.fits 129.90100090122513 18.946092024249023 R 	 astrometry successful
S-2020APXX-2020-03-17T16:15:57-DFOT-2K_IMG1.fits 129.90092368293972 18.946165654680716 R 	 astrometry successful
S-2020APXX-2020-03-17T16:16:07-DFOT-2K_IMG1.fits 129.90091591658597 18.94610415803879 R 	 astrometry successful
S-2020APXX-2020-03-17T16:16:17-DFOT-2K_IMG1.fits 129.9008740110174 18.94602837873874 R 	 astrometry successful
S-2020APXX-2020-03-17T16:16:27-DFOT-2K_IMG1.fits 129.90092467577102 18.946086632263846 R 	 astrometry successful
S-2020APXX-2020-03-17T16:16:37-DFOT-2K_IMG1.fits 129.90091624556976 18.946110718405798 R 	 astrometry successful
S-2020APXX-2020-03-17T16:16:47-DFOT-2K_IMG1.fits 129.9008707403432 18.94614144335669 R 	 astrometry successful
S-2020APXX-2020-03-17T16:16:57-DFOT-2K_IMG1.fits 129.90085117931528 18.94611911646282 R 	 astrometry successful
S-2020APXX-2020-03-17T16:17:06-DFOT-2K_IMG1.fits 129.90084670603565 18.94613254338811 R 	 astrometry successful
S-2020APXX-2020-03-17T16:17:16-DFOT-2K_IMG1.fits 129.90085881219716 18.94610741817829 R 	 astrometry successful
S-2020APXX-2020-03-17T16:17:26-DFOT-2K_IMG1.fits 129.90083820426293 18.946025256253005 R 	 astrometry successful
S-2020APXX-2020-03-17T16:17:36-DFOT-2K_IMG1.fits 129.90080076602086 18.946061399947048 R 	 astrometry successful
S-2020APXX-2020-03-17T16:17:46-DFOT-2K_IMG1.fits 129.90079559223022 18.94612341046622 R 	 astrometry successful
S-2020APXX-2020-03-17T16:12:34-DFOT-2K_IMG1.fits 129.9013797592369 18.94632607936308 R 	 astrometry successful
S-2020APXX-2020-03-17T16:12:43-DFOT-2K_IMG1.fits 129.90129804770913 18.946366286844572 R 	 astrometry successful
S-2020APXX-2020-03-17T16:12:53-DFOT-2K_IMG1.fits 129.90135971427193 18.946265986584045 R 	 astrometry successful
S-2020APXX-2020-03-17T16:13:03-DFOT-2K_IMG1.fits 129.90127958761911 18.94630399095089 R 	 astrometry successful
S-2020APXX-2020-03-17T16:13:13-DFOT-2K_IMG1.fits 129.90134107360248 18.946278175438888 R 	 astrometry successful
S-2020APXX-2020-03-17T16:13:23-DFOT-2K_IMG1.fits 129.90117520075327 18.94617134162183 R 	 astrometry successful
S-2020APXX-2020-03-17T16:13:33-DFOT-2K_IMG1.fits 129.9011733100399 18.94626583464132 R 	 astrometry successful
S-2020APXX-2020-03-17T16:15:28-DFOT-2K_IMG1.fits 129.90099900210132 18.946213269341733 R 	 astrometry successful
S-2020APXX-2020-03-17T16:25:53-DFOT-2K_IMG1.fits 129.9014289767185 18.944294199328763 R 	 astrometry successful
S-2020APXX-2020-03-17T16:26:03-DFOT-2K_IMG1.fits 129.90144876088124 18.944281993455576 R 	 astrometry successful
S-2020APXX-2020-03-17T16:26:13-DFOT-2K_IMG1.fits 129.90143029069216 18.944105081957666 R 	 astrometry successful
S-2020APXX-2020-03-17T16:26:23-DFOT-2K_IMG1.fits 129.9014044682859 18.94413590570476 R 	 astrometry successful
S-2020APXX-2020-03-17T16:26:33-DFOT-2K_IMG1.fits 129.90130875080473 18.94413099218307 R 	 astrometry successful
S-2020APXX-2020-03-17T16:26:43-DFOT-2K_IMG1.fits 129.9013929136594 18.944063374481004 R 	 astrometry successful
S-2020APXX-2020-03-17T16:26:53-DFOT-2K_IMG1.fits 129.90136183154414 18.943967662575506 R 	 astrometry successful
S-2020APXX-2020-03-17T16:27:03-DFOT-2K_IMG1.fits 129.90144573102845 18.9439441386783 R 	 astrometry successful
S-2020APXX-2020-03-17T16:27:13-DFOT-2K_IMG1.fits 129.90148445998528 18.94401241635192 R 	 astrometry successful
S-2020APXX-2020-03-17T16:27:22-DFOT-2K_IMG1.fits 129.90147551434345 18.943940285819654 R 	 astrometry successful
S-2020APXX-2020-03-17T16:28:41-DFOT-2K_IMG1.fits 129.90142001195306 18.94345099521746 R 	 astrometry successful
S-2020APXX-2020-03-17T16:28:50-DFOT-2K_IMG1.fits 129.90135597976416 18.943345182568876 R 	 astrometry successful
S-2020APXX-2020-03-17T16:29:00-DFOT-2K_IMG1.fits 129.90141680235516 18.943336165863343 R 	 astrometry successful
S-2020APXX-2020-03-17T16:29:10-DFOT-2K_IMG1.fits 129.90148511275044 18.943289767139333 R 	 astrometry successful
S-2020APXX-2020-03-17T16:29:20-DFOT-2K_IMG1.fits 129.90146875046517 18.94327688411645 R 	 astrometry successful
S-2020APXX-2020-03-17T16:29:30-DFOT-2K_IMG1.fits 129.90147347586526 18.943235635842615 R 	 astrometry successful
S-2020APXX-2020-03-17T16:29:40-DFOT-2K_IMG1.fits 129.9014575242646 18.943212062161194 R 	 astrometry successful
S-2020APXX-2020-03-17T16:29:50-DFOT-2K_IMG1.fits 129.90143420696486 18.94311153659043 R 	 astrometry successful
S-2020APXX-2020-03-17T16:30:00-DFOT-2K_IMG1.fits 129.90147945711917 18.943207564174575 R 	 astrometry successful
S-2020APXX-2020-03-17T16:30:10-DFOT-2K_IMG1.fits 129.9014183649531 18.943197860400637 R 	 astrometry successful
S-2020APXX-2020-03-17T16:30:19-DFOT-2K_IMG1.fits 129.9014654490949 18.943126217252914 R 	 astrometry successful
S-2020APXX-2020-03-17T16:30:29-DFOT-2K_IMG1.fits 129.90151446400458 18.943172261854613 R 	 astrometry successful
S-2020APXX-2020-03-17T16:30:39-DFOT-2K_IMG1.fits 129.901545936038 18.943124039849703 R 	 astrometry successful
S-2020APXX-2020-03-17T16:30:49-DFOT-2K_IMG1.fits 129.90145323463122 18.943151557391076 R 	 astrometry successful
S-2020APXX-2020-03-17T16:30:59-DFOT-2K_IMG1.fits 129.9014485653647 18.94311672864253 R 	 astrometry successful
S-2020APXX-2020-03-17T16:31:48-DFOT-2K_IMG1.fits 129.90141332449028 18.94304959261401 R 	 astrometry successful
S-2020APXX-2020-03-17T16:33:08-DFOT-2K_IMG1.fits 129.90120951831108 18.942996871569513 R 	 astrometry successful
S-2020APXX-2020-03-17T16:40:28-DFOT-2K_IMG1.fits 129.90437756080826 18.94525785715483 R 	 astrometry successful
S-2020APXX-2020-03-17T16:40:38-DFOT-2K_IMG1.fits 129.9047537713597 18.945439832920492 R 	 astrometry successful
S-2020APXX-2020-03-17T16:40:47-DFOT-2K_IMG1.fits 129.90548175609305 18.945599661339266 R 	 astrometry successful
S-2020APXX-2020-03-17T16:42:31-DFOT-2K_IMG1.fits 129.90936712776576 18.946652581314055 R 	 astrometry successful
S-2020APXX-2020-03-17T16:42:40-DFOT-2K_IMG1.fits 129.90945328024355 18.946642748701684 R 	 astrometry successful
S-2020APXX-2020-03-17T16:42:50-DFOT-2K_IMG1.fits 129.90946774449674 18.946650352649595 R 	 astrometry successful
S-2020APXX-2020-03-17T16:43:00-DFOT-2K_IMG1.fits 129.90961081991423 18.946722737502235 R 	 astrometry successful
S-2020APXX-2020-03-17T16:43:10-DFOT-2K_IMG1.fits 129.90953835178806 18.94669209593452 R 	 astrometry successful
S-2020APXX-2020-03-17T16:43:20-DFOT-2K_IMG1.fits 129.90976262728316 18.94673348062454 R 	 astrometry successful
S-2020APXX-2020-03-17T16:43:30-DFOT-2K_IMG1.fits 129.90986158019123 18.946721333927613 R 	 astrometry successful
S-2020APXX-2020-03-17T16:43:40-DFOT-2K_IMG1.fits 129.909977210771 18.946885901127594 R 	 astrometry successful
S-2020APXX-2020-03-17T16:43:50-DFOT-2K_IMG1.fits 129.90997537047144 18.94687572274486 R 	 astrometry successful
S-2020APXX-2020-03-17T16:44:00-DFOT-2K_IMG1.fits 129.9099858024423 18.946963214922945 R 	 astrometry successful
S-2020APXX-2020-03-17T16:44:09-DFOT-2K_IMG1.fits 129.91014571715715 18.94691659887602 R 	 astrometry successful
S-2020APXX-2020-03-17T16:44:19-DFOT-2K_IMG1.fits 129.91025548012834 18.947005937898563 R 	 astrometry successful
S-2020APXX-2020-03-17T16:44:29-DFOT-2K_IMG1.fits 129.91027284459145 18.94696566184373 R 	 astrometry successful
S-2020APXX-2020-03-17T16:44:39-DFOT-2K_IMG1.fits 129.91034716019695 18.94699605839561 R 	 astrometry successful
S-2020APXX-2020-03-17T16:44:49-DFOT-2K_IMG1.fits 129.91022575272862 18.94697828015634 R 	 astrometry successful
S-2020APXX-2020-03-17T16:44:59-DFOT-2K_IMG1.fits 129.9103245322681 18.94701580907707 R 	 astrometry successful
S-2020APXX-2020-03-17T16:45:09-DFOT-2K_IMG1.fits 129.91030663309098 18.94701022530399 R 	 astrometry successful
S-2020APXX-2020-03-17T16:45:19-DFOT-2K_IMG1.fits 129.91034291356783 18.947019180568006 R 	 astrometry successful
S-2020APXX-2020-03-17T16:45:29-DFOT-2K_IMG1.fits 129.9104223933546 18.947097650296474 R 	 astrometry successful
S-2020APXX-2020-03-17T16:45:38-DFOT-2K_IMG1.fits 129.91037851420256 18.94703170372327 R 	 astrometry successful
S-2020APXX-2020-03-17T16:46:56-DFOT-2K_IMG1.fits 129.91052037328188 18.94703190082976 R 	 astrometry successful
S-2020APXX-2020-03-17T16:47:05-DFOT-2K_IMG1.fits 129.91052115704096 18.947027893571423 R 	 astrometry successful
S-2020APXX-2020-03-17T16:47:15-DFOT-2K_IMG1.fits 129.91065772790802 18.9470173176848 R 	 astrometry successful
S-2020APXX-2020-03-17T16:57:20-DFOT-2K_IMG1.fits 129.9109799231897 18.94719340278918 R 	 astrometry successful
S-2020APXX-2020-03-17T16:57:29-DFOT-2K_IMG1.fits 129.91103057543265 18.94709280505692 R 	 astrometry successful
S-2020APXX-2020-03-17T16:57:39-DFOT-2K_IMG1.fits 129.91100515949628 18.947165487192756 R 	 astrometry successful
S-2020APXX-2020-03-17T16:57:49-DFOT-2K_IMG1.fits 129.9110235901354 18.947191898088388 R 	 astrometry successful
S-2020APXX-2020-03-17T16:57:59-DFOT-2K_IMG1.fits 129.91090593366206 18.947009629660773 R 	 astrometry successful
S-2020APXX-2020-03-17T16:58:09-DFOT-2K_IMG1.fits 129.91098395036065 18.947141674745172 R 	 astrometry successful
S-2020APXX-2020-03-17T16:58:19-DFOT-2K_IMG1.fits 129.91094848668698 18.947083366681213 R 	 astrometry successful
S-2020APXX-2020-03-17T16:58:29-DFOT-2K_IMG1.fits 129.91100964899286 18.947153841530646 R 	 astrometry successful
S-2020APXX-2020-03-17T16:58:39-DFOT-2K_IMG1.fits 129.9109398971967 18.94711804946016 R 	 astrometry successful
S-2020APXX-2020-03-17T16:58:49-DFOT-2K_IMG1.fits 129.91107406808678 18.947136386030383 R 	 astrometry successful
S-2020APXX-2020-03-17T16:58:58-DFOT-2K_IMG1.fits 129.91098100027193 18.947080423403726 R 	 astrometry successful
S-2020APXX-2020-03-17T17:01:04-DFOT-2K_IMG1.fits 129.8977905213212 18.947055990502164 R 	 astrometry successful
